5550,88,9.34e-01,1.61e-01,-110,1054
5560,165,9.34e-01,8.33e-01,-108,1054
5570,-236,9.34e-01,3.66e-01,-108,1054
5580,-236,9.34e-01,9.67e-01,-108,1054
5590,-236,9.34e-01,7.03e-01,-108,1054
5600,-236,9.34e-01,1.68e+00,-108,1054
5610,501,9.34e-01,3.81e-01,-100,1054
5620,-236,9.34e-01,8.68e-01,-100,1054
5630,-236,9.34e-01,9.13e-01,-100,1054
5640,1052,9.34e-01,3.43e-01,-99,1054
5650,-236,9.33e-01,5.73e-01,-99,1054
5660,-236,9.33e-01,3.88e-01,-99,1054
5670,-236,9.33e-01,3.74e-01,-99,1054
5680,-6,9.33e-01,3.11e-01,-99,1054
5690,-236,9.33e-01,7.67e-01,-99,1054
5700,-236,9.33e-01,1.64e-01,-94,1054
5710,-236,9.33e-01,6.77e-01,-94,1054
5720,-236,9.33e-01,3.92e-01,-94,1054
5730,-236,9.33e-01,1.17e-01,-94,1054
5740,-236,9.33e-01,7.45e-01,-94,1054
5750,-236,9.32e-01,8.96e-01,-94,1054
5760,-236,9.32e-01,8.02e-01,-94,1054
5770,323,9.32e-01,4.47e-01,-92,1054
5780,-236,9.32e-01,5.53e-01,-92,1054
5790,-236,9.32e-01,4.01e-01,-92,1054
5800,-236,9.32e-01,7.92e-01,-92,1054
5810,-236,9.32e-01,5.06e-01,-92,1054
5820,-236,9.32e-01,4.67e-01,-92,1054
5830,-236,9.32e-01,3.65e-01,-92,1054
5840,-236,9.32e-01,1.73e+00,-92,1054
5850,311,9.31e-01,3.11e-01,-92,1054
5860,-236,9.31e-01,1.21e+00,-92,1054
5870,-236,9.31e-01,7.61e-01,-92,1054
5880,-236,9.31e-01,1.81e+00,-92,1054
5890,344,9.31e-01,2.17e-01,-87,1054
5900,-236,9.31e-01,3.18e-01,-87,1054
5910,-236,9.31e-01,3.18e-01,-87,1054
5920,-236,9.31e-01,4.20e-01,-85,1054
5930,-236,9.31e-01,6.05e-01,-85,1054
5940,-236,9.31e-01,4.98e-01,-85,1054
5950,-236,9.30e-01,3.92e-01,-85,1054
5960,290,9.30e-01,7.01e-01,-84,1054
5970,-236,9.30e-01,4.60e-01,-83,1054
5980,319,9.30e-01,2.68e-01,-82,1054
5990,-236,9.30e-01,7.98e-01,-82,1054
6000,-236,9.30e-01,1.71e+00,-82,1054
6010,-236,9.30e-01,3.62e-01,-82,1054
6020,-236,9.30e-01,2.78e-01,-82,1054
6030,-236,9.30e-01,1.23e+00,-82,1054
6040,-236,9.30e-01,7.92e-01,-79,1054
6050,-236,9.29e-01,2.35e-01,-79,1054
6060,-236,9.29e-01,7.13e-01,-79,1054
6070,-236,9.29e-01,5.31e-01,-78,1054
6080,-236,9.29e-01,2.59e-01,-78,1054
6090,-236,9.29e-01,4.40e-01,-78,1054
6100,342,9.29e-01,5.82e-01,-76,1054
6110,-236,9.29e-01,5.83e-01,-76,1054
6120,-236,9.29e-01,5.67e-01,-76,1054
6130,-236,9.29e-01,3.23e-01,-76,1054
6140,-236,9.29e-01,7.57e-01,-76,1054
6150,-236,9.28e-01,6.25e-01,-76,1054
6160,316,9.28e-01,4.85e-01,-76,1054
6170,-236,9.28e-01,5.88e-01,-76,1054
6180,-236,9.28e-01,6.60e-01,-74,1054
6190,-236,9.28e-01,5.12e-01,-74,1054
6200,316,9.28e-01,2.52e-01,-74,1054
6210,-236,9.28e-01,7.01e-01,-74,1054
